%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter_as_fields,field.quality
1582845111406390555,1,1582845111406154870,GNSSpuck,42.3372717383,-71.0869660733,-1.209,328074.523401,4689333.52044,19,T,5
1582845112403234500,2,1582845112402004957,GNSSpuck,42.33727217,-71.0869667267,-1.434,328074.470754,4689333.56969,19,T,5
1582845113412573314,3,1582845113411483287,GNSSpuck,42.3372725483,-71.086967245,-1.645,328074.429082,4689333.61275,19,T,5
1582845114411705467,4,1582845114411200046,GNSSpuck,42.3372725983,-71.08696761,-1.82,328074.399148,4689333.61904,19,T,5
1582845115423519439,5,1582845115422683477,GNSSpuck,42.3372726467,-71.0869680083,-1.966,328074.366464,4689333.62521,19,T,5
1582845116402677261,6,1582845116401978254,GNSSpuck,42.3372727133,-71.0869683,-2.017,328074.342617,4689333.6332,19,T,5
1582845117418343332,7,1582845117415893793,GNSSpuck,42.3372727683,-71.0869686,-2.109,328074.318051,4689333.63992,19,T,5
1582845118407567191,8,1582845118407251119,GNSSpuck,42.337272905,-71.0869690367,-2.062,328074.28245,4689333.65598,19,T,5
1582845119412617172,9,1582845119410485982,GNSSpuck,42.3372729917,-71.0869693417,-1.994,328074.257559,4689333.66622,19,T,5
1582845120417900490,10,1582845120417712926,GNSSpuck,42.3372733633,-71.0869696533,-2.058,328074.232895,4689333.70812,19,T,5
1582845121415065471,11,1582845121413999319,GNSSpuck,42.3372736283,-71.086969845,-2.114,328074.217827,4689333.73793,19,T,5
1582845122415130755,12,1582845122413494586,GNSSpuck,42.33727373,-71.0869701133,-2.069,328074.195998,4689333.74976,19,T,5
1582845123415409280,13,1582845123414245843,GNSSpuck,42.3372737483,-71.086969945,-2.1,328074.209916,4689333.75146,19,T,5
1582845124411653244,14,1582845124410526752,GNSSpuck,42.3372740783,-71.0869703167,-1.95,328074.180196,4689333.78885,19,T,5
1582845125422369497,15,1582845125420925140,GNSSpuck,42.3372740733,-71.0869705633,-1.674,328074.159861,4689333.7888,19,T,5
1582845126413224841,16,1582845126410710334,GNSSpuck,42.3372737767,-71.0869704367,-1.558,328074.169487,4689333.7556,19,T,5
1582845127420925083,17,1582845127420754671,GNSSpuck,42.33727318,-71.0869699933,-1.562,328074.204385,4689333.68845,19,T,5
1582845128413448538,18,1582845128411703824,GNSSpuck,42.3372727267,-71.0869697133,-1.467,328074.226217,4689333.63754,19,T,5
1582845129419643149,19,1582845129418179035,GNSSpuck,42.3372723433,-71.0869695067,-1.155,328074.242198,4689333.59456,19,T,5
1582845130412460778,20,1582845130412213802,GNSSpuck,42.3372718317,-71.0869698817,-0.561,328074.20991,4689333.5385,19,T,5
1582845131413158592,21,1582845131411912202,GNSSpuck,42.33727124,-71.0869702133,0.019,328074.180973,4689333.47347,19,T,5
1582845132513937669,22,1582845132513256549,GNSSpuck,42.33727065,-71.0869705567,0.549,328074.15108,4689333.40865,19,T,5
1582845133515931670,23,1582845133514497041,GNSSpuck,42.33726958,-71.086970795,1.17,328074.128529,4689333.29032,19,T,5
1582845134496220255,24,1582845134495246171,GNSSpuck,42.3372682183,-71.0869709333,1.834,328074.113422,4689333.13939,19,T,5
1582845135502801464,25,1582845135501211404,GNSSpuck,42.3372658883,-71.0869717633,2.743,328074.038693,4689332.88234,19,T,5
1582845136515885408,26,1582845136513291120,GNSSpuck,42.337263885,-71.08697247,3.469,328073.975016,4689332.66132,19,T,5
1582845137507169619,27,1582845137505560636,GNSSpuck,42.337262425,-71.0869729883,4.019,328073.928335,4689332.50024,19,T,5
1582845138512922021,28,1582845138511405229,GNSSpuck,42.33726098,-71.0869734233,4.55,328073.888559,4689332.34067,19,T,5
1582845139522311929,29,1582845139522167921,GNSSpuck,42.3372598417,-71.086973945,5.052,328073.84248,4689332.21532,19,T,5
1582845140513870660,30,1582845140513624429,GNSSpuck,42.3372588517,-71.08697431,5.456,328073.809712,4689332.10612,19,T,5
1582845141419598721,31,1582845141418761253,GNSSpuck,42.33725777,-71.0869745067,5.771,328073.790562,4689331.98641,19,T,5
1582845142415335560,32,1582845142414122343,GNSSpuck,42.337256995,-71.0869746717,6.038,328073.774857,4689331.90069,19,T,5
1582845143419120541,33,1582845143417761087,GNSSpuck,42.3372565433,-71.08697436,6.083,328073.799302,4689331.8499,19,T,5
1582845144453742985,34,1582845144452250003,GNSSpuck,42.3372563867,-71.0869738633,6.095,328073.839792,4689331.8315,19,T,5
1582845145415538183,35,1582845145414152622,GNSSpuck,42.3372562267,-71.0869735517,6.205,328073.865033,4689331.8131,19,T,5
1582845146419700939,36,1582845146418030023,GNSSpuck,42.3372559933,-71.086973125,6.248,328073.899547,4689331.78633,19,T,5
1582845147419501121,37,1582845147418220996,GNSSpuck,42.3372558917,-71.086972705,6.273,328073.933872,4689331.77419,19,T,5
1582845148407258970,38,1582845148405924558,GNSSpuck,42.337255845,-71.086972225,6.296,328073.973289,4689331.76804,19,T,5
1582845149458680330,39,1582845149456819295,GNSSpuck,42.33725595,-71.0869718883,6.326,328074.001311,4689331.77902,19,T,5
1582845150410573411,40,1582845150410419702,GNSSpuck,42.337256385,-71.086971555,6.306,328074.029958,4689331.82665,19,T,5
1582845151421714845,41,1582845151420706272,GNSSpuck,42.3372567617,-71.0869712417,6.28,328074.056798,4689331.86784,19,T,5
1582845152413264158,42,1582845152411628246,GNSSpuck,42.3372571533,-71.086970945,6.262,328074.082306,4689331.91073,19,T,5
1582845153420731049,43,1582845153419348478,GNSSpuck,42.3372575117,-71.0869706133,6.129,328074.110606,4689331.94985,19,T,5
1582845154465253728,44,1582845154461656332,GNSSpuck,42.3372579133,-71.0869702917,6.02,328074.138201,4689331.9938,19,T,5
1582845155414178230,45,1582845155413416624,GNSSpuck,42.3372581483,-71.086970015,5.963,328074.161635,4689332.01934,19,T,5
1582845156409206451,46,1582845156408227682,GNSSpuck,42.3372583683,-71.086969775,5.933,328074.182006,4689332.04328,19,T,5
1582845157419745955,47,1582845157417352676,GNSSpuck,42.3372588333,-71.086969705,5.786,328074.189041,4689332.09478,19,T,5
1582845158417424113,48,1582845158415869712,GNSSpuck,42.33725907,-71.086969705,5.708,328074.189685,4689332.12106,19,T,5
1582845159464682963,49,1582845159463740825,GNSSpuck,42.3372593533,-71.0869696267,5.625,328074.196911,4689332.15236,19,T,5
1582845160405301798,50,1582845160403712749,GNSSpuck,42.3372594683,-71.086969645,5.595,328074.195714,4689332.16517,19,T,5
1582845161403755799,51,1582845161403440237,GNSSpuck,42.337259495,-71.086969675,5.565,328074.193315,4689332.16819,19,T,5
1582845162411045958,52,1582845162409303665,GNSSpuck,42.3372594483,-71.08696978,5.595,328074.184538,4689332.16322,19,T,5
1582845163405349506,53,1582845163403900623,GNSSpuck,42.3372596767,-71.0869697817,5.477,328074.185023,4689332.18858,19,T,5
1582845164400173472,54,1582845164398824453,GNSSpuck,42.3372594983,-71.086969745,5.437,328074.187557,4689332.1687,19,T,5
1582845165421325644,55,1582845165420086860,GNSSpuck,42.3372594217,-71.086969635,5.345,328074.196411,4689332.15996,19,T,1
1582845166395933800,56,1582845166394775390,GNSSpuck,42.3372593017,-71.0869694733,5.215,328074.209402,4689332.14631,19,T,1
1582845167432593881,57,1582845167431587219,GNSSpuck,42.33726756,-71.087003765,47.913,328071.406823,4689333.13267,19,T,5
1582845168403786815,58,1582845168403493881,GNSSpuck,42.3372807767,-71.0869789033,25.665,328073.491046,4689334.55001,19,T,5
1582845169412895056,59,1582845169411366462,GNSSpuck,42.3372796183,-71.0869767917,25.346,328073.661857,4689334.41712,19,T,5
1582845170401082237,60,1582845170399652957,GNSSpuck,42.3372794033,-71.0869804917,24.815,328073.35645,4689334.40073,19,T,5
1582845171504208298,61,1582845171500025510,GNSSpuck,42.3372675767,-71.0869386717,1.391,328076.769519,4689333.00291,19,T,5
1582845172501674644,62,1582845172498065233,GNSSpuck,42.337267685,-71.0869387483,1.487,328076.763499,4689333.0151,19,T,1
1582845173412699493,63,1582845173410955429,GNSSpuck,42.3373275867,-71.08692154,-15.322,328078.344435,4689339.63192,19,T,5
1582845174405392854,64,1582845174404423952,GNSSpuck,42.3373915383,-71.086904975,-31.856,328079.883405,4689346.69978,19,T,1
1582845175420581033,65,1582845175417017459,GNSSpuck,42.3374787283,-71.0868823667,-54.413,328081.983574,4689356.33585,19,T,1
1582845176517433770,66,1582845176512008666,GNSSpuck,42.3372198967,-71.0869360583,10.321,328076.854878,4689327.70313,19,T,1
1582845177412928459,67,1582845177412730932,GNSSpuck,42.337282255,-71.0869091333,-16.545,328079.243007,4689334.5731,19,T,5
1582845178419545767,68,1582845178416022062,GNSSpuck,42.3372799633,-71.0869258617,-13.309,328077.858615,4689334.35246,19,T,5
1582845179537400748,69,1582845179533743143,GNSSpuck,42.3372816083,-71.08692984,-12.576,328077.535347,4689334.54316,19,T,5
1582845180501123576,70,1582845180498472452,GNSSpuck,42.3372781517,-71.0869364783,-10.056,328076.979034,4689334.17275,19,T,5
1582845181524986051,71,1582845181521728038,GNSSpuck,42.337277375,-71.086945375,-6.89,328076.243975,4689334.10449,19,T,5
1582845182405561793,72,1582845182404602766,GNSSpuck,42.337274725,-71.0869547733,-3.92,328075.46248,4689333.82923,19,T,5
1582845183537697055,73,1582845183534981012,GNSSpuck,42.3372729867,-71.0869629467,-1.484,328074.784391,4689333.65273,19,T,5
1582845184412566974,74,1582845184411128759,GNSSpuck,42.3372732133,-71.086968465,0.26,328074.330386,4689333.68906,19,T,5
1582845185402419988,75,1582845185401467561,GNSSpuck,42.3372729333,-71.0869733417,1.803,328073.927864,4689333.66783,19,T,5
1582845186407203301,76,1582845186405463218,GNSSpuck,42.3372884933,-71.0869686567,1.846,328074.356238,4689335.38617,19,T,5
1582845187414456442,77,1582845187412432909,GNSSpuck,42.337283835,-71.0869771333,4.012,328073.645201,4689334.88604,19,T,5
1582845188408325229,78,1582845188407346963,GNSSpuck,42.337285765,-71.0869810533,5.286,328073.327515,4689335.10828,19,T,5
1582845189410288995,79,1582845189409244298,GNSSpuck,42.3372891733,-71.08698354,6.177,328073.131942,4689335.49178,19,T,5
1582845190401461203,80,1582845190401175260,GNSSpuck,42.3372911267,-71.0869860467,7.012,328072.930757,4689335.71375,19,T,5
1582845191406986278,81,1582845191406850337,GNSSpuck,42.3372933267,-71.0869883367,7.543,328072.748093,4689335.96267,19,T,5
1582845192413291915,82,1582845192410410404,GNSSpuck,42.337294795,-71.08699009,8.024,328072.607648,4689336.12926,19,T,5
1582845193415998979,83,1582845193414916276,GNSSpuck,42.3372960683,-71.0869914933,8.373,328072.495506,4689336.27349,19,T,5
1582845194455881139,84,1582845194453514099,GNSSpuck,42.33729726,-71.08699228,8.388,328072.433945,4689336.40741,19,T,5
1582845195418957801,85,1582845195416338682,GNSSpuck,42.3372983,-71.0869926683,8.367,328072.404787,4689336.52368,19,T,5
1582845196408051763,86,1582845196406459808,GNSSpuck,42.33729954,-71.0869926583,8.223,328072.40899,4689336.66135,19,T,5
1582845197418507486,87,1582845197413765430,GNSSpuck,42.3373011983,-71.0869921733,7.839,328072.453466,4689336.84452,19,T,5
1582845198405395109,88,1582845198404239416,GNSSpuck,42.3373019733,-71.086991905,7.631,328072.477684,4689336.93003,19,T,5
1582845199461120325,89,1582845199457528591,GNSSpuck,42.3373028817,-71.086991415,7.376,328072.520528,4689337.0299,19,T,5
1582845200415768076,90,1582845200415190935,GNSSpuck,42.3373033133,-71.086991155,7.16,328072.543124,4689337.07731,19,T,5
1582845201413894573,91,1582845201413470745,GNSSpuck,42.3373040083,-71.0869906817,6.922,328072.584013,4689337.15353,19,T,5
1582845202417057422,92,1582845202413755655,GNSSpuck,42.3373052417,-71.0869901017,6.664,328072.635157,4689337.28931,19,T,5
1582845203409940555,93,1582845203407953262,GNSSpuck,42.337305715,-71.0869894283,6.546,328072.691919,4689337.34051,19,T,5
1582845204404447696,94,1582845204403036117,GNSSpuck,42.3373061717,-71.0869882233,6.363,328072.792436,4689337.38878,19,T,5
1582845205413011179,95,1582845205411360502,GNSSpuck,42.3373067867,-71.0869872183,6.159,328072.876908,4689337.45504,19,T,5
1582845206405906771,96,1582845206404659986,GNSSpuck,42.3373073233,-71.0869862917,5.996,328072.954713,4689337.51276,19,T,5
1582845207409240951,97,1582845207407972574,GNSSpuck,42.3373076867,-71.0869852,5.891,328073.045639,4689337.5509,19,T,5
1582845208405188990,98,1582845208404140710,GNSSpuck,42.3373080233,-71.0869837683,5.731,328073.164503,4689337.58539,19,T,5
1582845209414975348,99,1582845209413016796,GNSSpuck,42.3373078017,-71.0869823683,5.654,328073.279237,4689337.55794,19,T,5
1582845210407048246,100,1582845210406240940,GNSSpuck,42.33730756,-71.0869810433,5.531,328073.387737,4689337.52843,19,T,5
1582845211422803124,101,1582845211422305345,GNSSpuck,42.337307295,-71.0869797033,5.352,328073.497409,4689337.49629,19,T,5
1582845212407681868,102,1582845212406546354,GNSSpuck,42.3373070167,-71.0869785183,5.203,328073.594276,4689337.46299,19,T,5
1582845213412119975,103,1582845213411787986,GNSSpuck,42.33730664,-71.08697726,5.041,328073.696915,4689337.41862,19,T,5
1582845214415046214,104,1582845214413511514,GNSSpuck,42.337306585,-71.08697624,5.377,328073.780797,4689337.41045,19,T,5
1582845215405221759,105,1582845215403711795,GNSSpuck,42.3373061383,-71.0869750517,5.832,328073.87748,4689337.35845,19,T,5
1582845216404886837,106,1582845216404643774,GNSSpuck,42.3373052533,-71.0869740917,6.449,328073.954156,4689337.25823,19,T,5
1582845217416757910,107,1582845217414836883,GNSSpuck,42.337306515,-71.086972725,6.306,328074.070186,4689337.39557,19,T,5
1582845218410196050,108,1582845218408192396,GNSSpuck,42.337307145,-71.08697165,6.377,328074.160466,4689337.46335,19,T,5
1582845219408660407,109,1582845219407544851,GNSSpuck,42.337307545,-71.0869706933,6.482,328074.24037,4689337.50583,19,T,5
1582845220513202647,110,1582845220510893583,GNSSpuck,42.3373081467,-71.0869699,6.557,328074.307368,4689337.57104,19,T,5
1582845221408414005,111,1582845221405972957,GNSSpuck,42.3373086683,-71.08696925,6.663,328074.362339,4689337.62765,19,T,5
1582845222400138896,112,1582845222399150133,GNSSpuck,42.3373090867,-71.086968795,6.773,328074.400964,4689337.67319,19,T,5
1582845223423531963,113,1582845223419785261,GNSSpuck,42.33730669,-71.0869683517,7.351,328074.430956,4689337.40616,19,T,5
1582845224416277514,114,1582845224413210868,GNSSpuck,42.33730454,-71.0869684133,7.869,328074.420016,4689337.16754,19,T,5
1582845225421583439,115,1582845225418507337,GNSSpuck,42.3373029567,-71.0869683883,8.243,328074.417761,4689336.99167,19,T,5
1582845226412367567,116,1582845226408780336,GNSSpuck,42.3373017517,-71.0869686083,8.461,328074.396352,4689336.85831,19,T,5
1582845227419713942,117,1582845227417431354,GNSSpuck,42.337300715,-71.086969,8.619,328074.36126,4689336.74399,19,T,5
1582845228504690410,118,1582845228499924421,GNSSpuck,42.337297965,-71.0869700367,9.156,328074.268361,4689336.44072,19,T,5
1582845229424821435,119,1582845229423007726,GNSSpuck,42.33729693,-71.0869692917,9.271,328074.326916,4689336.32428,19,T,5
1582845230522258499,120,1582845230519199371,GNSSpuck,42.3372953983,-71.0869701667,9.087,328074.250656,4689336.15597,19,T,5
1582845231427121766,121,1582845231423046588,GNSSpuck,42.3372820833,-71.0869787417,13.209,328073.507926,4689334.69478,19,T,5
1582845232423561733,122,1582845232420166730,GNSSpuck,42.33728343,-71.0869777867,12.951,328073.590273,4689334.84239,19,T,5
1582845233526264738,123,1582845233525739192,GNSSpuck,42.3372924067,-71.0869718083,10.026,328074.107256,4689335.82709,19,T,5
1582845234533166483,124,1582845234529678344,GNSSpuck,42.337289125,-71.0869733633,10.538,328073.970205,4689335.46583,19,T,5
1582845235522450755,125,1582845235519363164,GNSSpuck,42.3372886817,-71.08697374,9.778,328073.937966,4689335.41736,19,T,5
1582845236410910546,126,1582845236406717300,GNSSpuck,42.3372741717,-71.0869830017,14.219,328073.135409,4689333.82487,19,T,5
1582845237423816536,127,1582845237423338413,GNSSpuck,42.33728513,-71.0869749733,10.632,328073.82668,4689335.02547,19,T,5
1582845238502785302,128,1582845238499566555,GNSSpuck,42.3372830333,-71.08697593,11.052,328073.742152,4689334.79459,19,T,5
1582845239414541176,129,1582845239411754131,GNSSpuck,42.33728145,-71.086976755,11.424,328073.66987,4689334.62044,19,T,5
1582845240410323393,130,1582845240409862518,GNSSpuck,42.337280215,-71.0869774433,11.776,328073.609796,4689334.48469,19,T,5
1582845241419711854,131,1582845241419176101,GNSSpuck,42.3372784033,-71.0869780867,12.213,328073.551859,4689334.28482,19,T,5
1582845242420435253,132,1582845242417131423,GNSSpuck,42.3372767783,-71.0869785283,12.651,328073.511044,4689334.10527,19,T,5
1582845243419591814,133,1582845243416922569,GNSSpuck,42.3372646533,-71.0869883383,20.817,328072.669812,4689332.77872,19,T,5
1582845244455488953,134,1582845244451722145,GNSSpuck,42.33725135,-71.08699967,30.331,328071.700008,4689331.3244,19,T,5
1582845245420284420,135,1582845245417232751,GNSSpuck,42.337219475,-71.0870303233,55.086,328069.087792,4689327.8469,19,T,5
1582845246414166897,136,1582845246410854339,GNSSpuck,42.3372224583,-71.0870312967,54.666,328069.015736,4689328.18015,19,T,5
1582845247422699335,137,1582845247419315338,GNSSpuck,42.3372242683,-71.08703208,54.364,328068.956135,4689328.38272,19,T,5
1582845248423106287,138,1582845248418989896,GNSSpuck,42.3372266017,-71.0870325767,53.964,328068.921576,4689328.64282,19,T,5
1582845249432179986,139,1582845249428506374,GNSSpuck,42.337228715,-71.087033215,53.573,328068.874747,4689328.87878,19,T,5
1582845250433512978,140,1582845250432998895,GNSSpuck,42.3372444683,-71.08702351,49.12,328069.717218,4689330.60844,19,T,5
1582845251424833584,141,1582845251421119451,GNSSpuck,42.3372439867,-71.0870242767,49.116,328069.652744,4689330.55651,19,T,5
1582845252417999725,142,1582845252414636611,GNSSpuck,42.337243805,-71.08702459,49.058,328069.626435,4689330.53697,19,T,5
1582845253431302093,143,1582845253428909540,GNSSpuck,42.3372444517,-71.087024355,48.747,328069.647558,4689330.6083,19,T,5
1582845254564639862,144,1582845254562193870,GNSSpuck,42.3372539517,-71.0870730967,65.357,328065.657913,4689331.76176,19,T,5
1582845255507716423,145,1582845255504208326,GNSSpuck,42.3372344283,-71.0869523533,23.79,328075.552031,4689329.3497,19,T,5
1582845256523787904,146,1582845256519502639,GNSSpuck,42.3372356367,-71.086952955,23.844,328075.505757,4689329.4851,19,T,5
1582845257505518393,147,1582845257501148939,GNSSpuck,42.3372366983,-71.0869535133,23.907,328075.462652,4689329.60412,19,T,5
1582845258505665353,148,1582845258502147436,GNSSpuck,42.3372377067,-71.0869540967,23.958,328075.417343,4689329.71726,19,T,5
1582845259508708792,149,1582845259504464626,GNSSpuck,42.33723838,-71.0869547783,24.091,328075.363019,4689329.79341,19,T,5
1582845260494346605,150,1582845260493720293,GNSSpuck,42.33723934,-71.086955015,24.111,328075.346138,4689329.90049,19,T,5
1582845261506794605,151,1582845261503677368,GNSSpuck,42.3372402117,-71.086955205,24.109,328075.33286,4689329.99766,19,T,5
1582845262504500055,152,1582845262500880241,GNSSpuck,42.33724106,-71.0869555267,24.098,328075.308672,4689330.09252,19,T,5
1582845263506523335,153,1582845263503451108,GNSSpuck,42.3372418067,-71.0869559517,24.1,328075.275694,4689330.17629,19,T,5
1582845264412316730,154,1582845264411760568,GNSSpuck,42.3372426083,-71.0869561383,24.024,328075.2625,4689330.26568,19,T,5
1582845265502127854,155,1582845265499051809,GNSSpuck,42.3372434267,-71.0869564683,23.932,328075.237544,4689330.35722,19,T,5
1582845266407142971,156,1582845266406752347,GNSSpuck,42.3372440617,-71.0869567183,23.859,328075.218678,4689330.42824,19,T,5
1582845267419008566,157,1582845267415600299,GNSSpuck,42.3372445667,-71.0869570283,23.781,328075.194515,4689330.48494,19,T,5
1582845268501969930,158,1582845268498769521,GNSSpuck,42.3372450383,-71.086957105,23.672,328075.189485,4689330.53747,19,T,5
1582845269524039629,159,1582845269523151159,GNSSpuck,42.3372455317,-71.0869572017,23.519,328075.182865,4689330.59245,19,T,5
1582845270407911606,160,1582845270407329797,GNSSpuck,42.3372460417,-71.08695728,23.312,328075.177802,4689330.64924,19,T,5
1582845271497073686,161,1582845271494687795,GNSSpuck,42.3372464283,-71.08695729,23.113,328075.178032,4689330.69219,19,T,5
1582845272521530325,162,1582845272517839193,GNSSpuck,42.337246805,-71.0869572183,22.905,328075.184962,4689330.73387,19,T,5
1582845273519477361,163,1582845273517444610,GNSSpuck,42.3372471417,-71.0869570433,22.679,328075.200297,4689330.77091,19,T,5
1582845274418266832,164,1582845274415642261,GNSSpuck,42.3372470983,-71.0869579333,22.813,328075.126857,4689330.76789,19,T,5
1582845275541083137,165,1582845275540540695,GNSSpuck,42.337247195,-71.0869577333,22.573,328075.143597,4689330.77822,19,T,5
1582845276505429554,166,1582845276502007722,GNSSpuck,42.3372472067,-71.086957615,22.369,328075.153378,4689330.77928,19,T,5
1582845277508585713,167,1582845277506371736,GNSSpuck,42.3372475067,-71.086957465,22.062,328075.166553,4689330.81229,19,T,5
1582845278518437653,168,1582845278515749454,GNSSpuck,42.33724778,-71.0869572867,21.746,328075.18199,4689330.84228,19,T,5
1582845279513361657,169,1582845279508604764,GNSSpuck,42.3372479683,-71.0869571433,21.435,328075.194312,4689330.8629,19,T,5
1582845280512026184,170,1582845280507940292,GNSSpuck,42.33724805,-71.0869579567,21.39,328075.127528,4689330.87362,19,T,5
1582845281511982024,171,1582845281508399009,GNSSpuck,42.337248115,-71.08695814,21.415,328075.112602,4689330.8812,19,T,1
1582845282498736810,172,1582845282496324777,GNSSpuck,42.3372482583,-71.0869584417,21.457,328075.08814,4689330.89773,19,T,1
1582845283520961492,173,1582845283516347408,GNSSpuck,42.3372481767,-71.0869585383,21.225,328075.079954,4689330.88886,19,T,5
1582845284420711548,174,1582845284418438673,GNSSpuck,42.3372481567,-71.0869591333,21.155,328075.030881,4689330.88784,19,T,5
1582845285426120598,175,1582845285422251462,GNSSpuck,42.33724821,-71.08695964,21.085,328074.989285,4689330.89479,19,T,5
1582845286409196670,176,1582845286408448457,GNSSpuck,42.33724745,-71.086960765,21.432,328074.894531,4689330.81267,19,T,5
1582845287414156020,177,1582845287413729906,GNSSpuck,42.3372473217,-71.0869613717,21.555,328074.844202,4689330.79964,19,T,5
1582845288422054279,178,1582845288417681455,GNSSpuck,42.3372482783,-71.0869610767,21.041,328074.871112,4689330.90528,19,T,5
1582845289418686975,179,1582845289416040182,GNSSpuck,42.3372486383,-71.0869612333,20.728,328074.859187,4689330.94557,19,T,5
1582845290413140079,180,1582845290412701368,GNSSpuck,42.3372489733,-71.0869613683,20.472,328074.848978,4689330.98304,19,T,5
1582845291424923233,181,1582845291422127962,GNSSpuck,42.3372492783,-71.0869615867,20.258,328074.831822,4689331.01735,19,T,5
1582845292423691226,182,1582845292418847084,GNSSpuck,42.3372495783,-71.0869618367,20.09,328074.812043,4689331.05117,19,T,5
1582845293421662987,183,1582845293417787075,GNSSpuck,42.3372498683,-71.0869620067,19.913,328074.798828,4689331.08372,19,T,5
1582845294414511969,184,1582845294410995244,GNSSpuck,42.337250005,-71.0869621867,19.808,328074.784372,4689331.09926,19,T,5
1582845295424518368,185,1582845295421020984,GNSSpuck,42.3372508433,-71.0869619183,19.299,328074.808763,4689331.1918,19,T,5
1582845296421426183,186,1582845296417566537,GNSSpuck,42.3372516417,-71.0869616917,18.855,328074.829612,4689331.27999,19,T,5
1582845297431368892,187,1582845297428684949,GNSSpuck,42.3372523517,-71.0869615167,18.457,328074.845964,4689331.35848,19,T,5
1582845298415366228,188,1582845298412944555,GNSSpuck,42.3372529583,-71.0869612933,18.086,328074.866017,4689331.42539,19,T,5
1582845299423053052,189,1582845299419621706,GNSSpuck,42.337252765,-71.0869618083,18.22,328074.823062,4689331.40497,19,T,5
1582845300413960328,190,1582845300410874605,GNSSpuck,42.3372528283,-71.0869619367,18.231,328074.812662,4689331.41226,19,T,5
1582845301420808364,191,1582845301417557001,GNSSpuck,42.337253115,-71.0869622433,18.176,328074.788179,4689331.44471,19,T,5
1582845302415423594,192,1582845302412043094,GNSSpuck,42.337253415,-71.0869624983,18.112,328074.767988,4689331.47854,19,T,5
1582845303421095659,193,1582845303418938398,GNSSpuck,42.3372534383,-71.0869627667,18.102,328074.745946,4689331.48167,19,T,5
1582845304412988820,194,1582845304412205457,GNSSpuck,42.33725538,-71.086962085,17.31,328074.807396,4689331.6959,19,T,5
1582845305420756358,195,1582845305417778968,GNSSpuck,42.337256165,-71.0869616317,16.839,328074.846882,4689331.78215,19,T,5
1582845306414037872,196,1582845306411311388,GNSSpuck,42.3372570717,-71.086961665,16.393,328074.846607,4689331.8829,19,T,5
1582845307415219669,197,1582845307413366556,GNSSpuck,42.3372578567,-71.0869616017,15.921,328074.853964,4689331.96994,19,T,5
1582845308456860135,198,1582845308455332756,GNSSpuck,42.3372585983,-71.086961265,15.483,328074.883721,4689332.05162,19,T,5
1582845309417469001,199,1582845309414959669,GNSSpuck,42.3372590917,-71.0869608983,15.13,328074.915273,4689332.10566,19,T,5
1582845310410152977,200,1582845310407518148,GNSSpuck,42.33725954,-71.0869606683,14.811,328074.935443,4689332.15498,19,T,5
1582845311411235994,201,1582845311409361839,GNSSpuck,42.3372599183,-71.0869605133,14.502,328074.949244,4689332.19667,19,T,5
1582845312414781826,202,1582845312412956476,GNSSpuck,42.3372603667,-71.0869602333,14.151,328074.973533,4689332.24589,19,T,5
1582845313462560034,203,1582845313458291053,GNSSpuck,42.3372607333,-71.086960065,13.68,328074.988401,4689332.28627,19,T,5
1582845314411315723,204,1582845314409823417,GNSSpuck,42.3372603967,-71.086960515,13.627,328074.95041,4689332.24979,19,T,5
1582845315423700978,205,1582845315422435760,GNSSpuck,42.3372601367,-71.086960815,13.563,328074.924987,4689332.22153,19,T,5
1582845316420516375,206,1582845316418834924,GNSSpuck,42.3372610317,-71.0869604683,12.921,328074.955985,4689332.32021,19,T,5
1582845317428108945,207,1582845317424480676,GNSSpuck,42.33726139,-71.0869602083,12.443,328074.978382,4689332.35947,19,T,5
1582845318419637497,208,1582845318414202690,GNSSpuck,42.3372615267,-71.0869599067,12.032,328075.003607,4689332.37404,19,T,5
1582845319414797486,209,1582845319412484407,GNSSpuck,42.337261775,-71.0869597933,11.63,328075.01362,4689332.40139,19,T,5
1582845320421445200,210,1582845320419201374,GNSSpuck,42.33726196,-71.0869597167,11.255,328075.020441,4689332.42177,19,T,5
1582845321430240645,211,1582845321425785064,GNSSpuck,42.3372620017,-71.0869596683,10.925,328075.024536,4689332.4263,19,T,5
1582845322417671682,212,1582845322414415836,GNSSpuck,42.33726201,-71.0869593467,10.569,328075.051059,4689332.42658,19,T,5
1582845323473615763,213,1582845323470239400,GNSSpuck,42.3372611,-71.0869598267,10.737,328075.009035,4689332.3265,19,T,5
1582845324416611881,214,1582845324413982391,GNSSpuck,42.3372607667,-71.0869599067,10.738,328075.001536,4689332.28965,19,T,5
1582845325431683304,215,1582845325428537607,GNSSpuck,42.3372607533,-71.0869599667,10.684,328074.996556,4689332.28829,19,T,5
1582845326420138799,216,1582845326417096138,GNSSpuck,42.3372603267,-71.0869595,10.545,328075.033839,4689332.23997,19,T,5
1582845327420242552,217,1582845327419349670,GNSSpuck,42.3372602433,-71.0869596383,10.516,328075.022216,4689332.23099,19,T,5
1582845328417979441,218,1582845328416566848,GNSSpuck,42.3372598783,-71.0869593583,10.396,328075.044289,4689332.1899,19,T,5
1582845329415586371,219,1582845329413444280,GNSSpuck,42.3372594417,-71.0869590733,10.34,328075.066578,4689332.14083,19,T,5
