%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter_as_fields,field.quality
1582848086785299990,468,1582848086782158136,GNSSpuck,42.3390628783,-71.0844665767,2.31,328285.31753,4689527.36212,19,T,4
1582848087773849800,469,1582848087771202087,GNSSpuck,42.3390628167,-71.0844665917,2.321,328285.316127,4689527.3553,19,T,4
1582848088787035537,470,1582848088783848762,GNSSpuck,42.3390628133,-71.0844665983,2.31,328285.315568,4689527.35495,19,T,4
1582848089779039067,471,1582848089774429082,GNSSpuck,42.3390628633,-71.0844665267,2.311,328285.321609,4689527.36036,19,T,4
1582848090796783725,472,1582848090791879892,GNSSpuck,42.3390628467,-71.084466545,2.307,328285.320053,4689527.35854,19,T,4
1582848091774624691,473,1582848091771272420,GNSSpuck,42.3390628033,-71.0844665083,2.307,328285.322956,4689527.35366,19,T,4
1582848092789609077,474,1582848092786349773,GNSSpuck,42.33906284,-71.0844665117,2.305,328285.322781,4689527.35773,19,T,4
1582848093769812825,475,1582848093769335031,GNSSpuck,42.3390628567,-71.0844665617,2.297,328285.318707,4689527.35969,19,T,4
1582848094827724211,476,1582848094824297428,GNSSpuck,42.3390629317,-71.08446652,2.3,328285.322344,4689527.36793,19,T,4
1582848095772584840,477,1582848095769312858,GNSSpuck,42.33906292,-71.084466505,2.304,328285.323548,4689527.3666,19,T,4
1582848096770658260,478,1582848096766571760,GNSSpuck,42.3390628817,-71.0844665017,2.315,328285.323718,4689527.36234,19,T,1
1582848097759086756,479,1582848097755571603,GNSSpuck,42.3390627017,-71.0844665417,2.322,328285.319933,4689527.34243,19,T,1
1582848098777207921,480,1582848098774181365,GNSSpuck,42.339062865,-71.0844665567,2.306,328285.319142,4689527.3606,19,T,4
1582848099772429528,481,1582848099769401073,GNSSpuck,42.3390628567,-71.0844664817,2.305,328285.325298,4689527.35952,19,T,4
1582848100792677242,482,1582848100790538072,GNSSpuck,42.3390628533,-71.084466435,2.32,328285.329133,4689527.35906,19,T,4
1582848101771446030,483,1582848101767990827,GNSSpuck,42.3390629217,-71.0844664367,2.316,328285.329182,4689527.36665,19,T,4
1582848102782590658,484,1582848102778559684,GNSSpuck,42.3390629667,-71.0844664567,2.319,328285.327657,4689527.37169,19,T,4
1582848103772295377,485,1582848103768623113,GNSSpuck,42.3390629733,-71.08446637,2.317,328285.334814,4689527.37225,19,T,4
1582848104778107349,486,1582848104775213479,GNSSpuck,42.33906301,-71.08446642,2.329,328285.330795,4689527.37643,19,T,4
1582848105775710483,487,1582848105773354053,GNSSpuck,42.33906297,-71.084466475,2.316,328285.326155,4689527.3721,19,T,4
1582848106789358195,488,1582848106787425518,GNSSpuck,42.3390628983,-71.08446651,2.323,328285.323077,4689527.36421,19,T,4
1582848107766146306,489,1582848107764195919,GNSSpuck,42.3390628333,-71.0844665633,2.304,328285.318506,4689527.3571,19,T,4
1582848108775802842,490,1582848108773145914,GNSSpuck,42.33906291,-71.0844664517,2.291,328285.327914,4689527.36539,19,T,4
1582848109757588886,491,1582848109756897687,GNSSpuck,42.3390631933,-71.084466175,2.276,328285.351478,4689527.39629,19,T,1
1582848110774978503,492,1582848110772538423,GNSSpuck,42.3390628833,-71.0844665417,2.304,328285.320427,4689527.36261,19,T,4
1582848111774905420,493,1582848111772248506,GNSSpuck,42.3390628533,-71.0844665167,2.294,328285.322405,4689527.35923,19,T,4
1582848112788547758,494,1582848112786342620,GNSSpuck,42.3390628617,-71.0844665317,2.296,328285.321192,4689527.36018,19,T,4
1582848113776814781,495,1582848113771684408,GNSSpuck,42.33906289,-71.0844665667,2.286,328285.318386,4689527.3634,19,T,4
1582848114789804349,496,1582848114785912990,GNSSpuck,42.3390628733,-71.0844666033,2.285,328285.31532,4689527.36162,19,T,4
1582848115773349050,497,1582848115770924091,GNSSpuck,42.3390628967,-71.0844666033,2.292,328285.315383,4689527.36421,19,T,4
1582848116789797544,498,1582848116786324977,GNSSpuck,42.3390630317,-71.0844665083,2.268,328285.323577,4689527.37901,19,T,4
1582848117787947097,499,1582848117784376144,GNSSpuck,42.3390632033,-71.084466495,2.236,328285.325143,4689527.39805,19,T,4
1582848118790827218,500,1582848118788050413,GNSSpuck,42.33906317,-71.084466505,2.222,328285.324228,4689527.39436,19,T,4
1582848119772265361,501,1582848119768967866,GNSSpuck,42.3390631367,-71.084466735,2.201,328285.30519,4689527.39113,19,T,4
1582848120789832320,502,1582848120787692785,GNSSpuck,42.339063145,-71.0844667983,2.188,328285.299995,4689527.39218,19,T,4
1582848121779135093,503,1582848121774741411,GNSSpuck,42.3390631983,-71.0844665883,2.22,328285.31744,4689527.39768,19,T,4
1582848122790433115,504,1582848122787911891,GNSSpuck,42.3390631633,-71.0844666267,2.213,328285.314187,4689527.39387,19,T,4
1582848123771396819,505,1582848123769255876,GNSSpuck,42.3390631233,-71.084466625,2.214,328285.314215,4689527.38943,19,T,4
1582848124795325026,506,1582848124791914701,GNSSpuck,42.3390632217,-71.0844665917,2.246,328285.317229,4689527.40028,19,T,5
1582848125780960120,507,1582848125777491092,GNSSpuck,42.3390632583,-71.08446659,2.248,328285.317466,4689527.40435,19,T,5
1582848126785266638,508,1582848126782157897,GNSSpuck,42.33906323,-71.0844665817,2.24,328285.318076,4689527.40118,19,T,5
1582848127770318240,509,1582848127767162799,GNSSpuck,42.339063215,-71.0844665633,2.249,328285.319545,4689527.39948,19,T,5
1582848128783574773,510,1582848128781515836,GNSSpuck,42.3390633933,-71.0844664967,2.264,328285.325523,4689527.41915,19,T,5
1582848129778975751,511,1582848129774901390,GNSSpuck,42.3390633767,-71.0844665167,2.258,328285.32383,4689527.41734,19,T,5
1582848130787601707,512,1582848130784329414,GNSSpuck,42.339063435,-71.0844664667,2.266,328285.328108,4689527.42371,19,T,5
1582848131779622284,513,1582848131776993036,GNSSpuck,42.3390634167,-71.08446644,2.265,328285.330255,4689527.42162,19,T,5
1582848132782113364,514,1582848132778340101,GNSSpuck,42.339063385,-71.0844664783,2.263,328285.32701,4689527.41819,19,T,5
1582848133782312056,515,1582848133779737710,GNSSpuck,42.3390633583,-71.084466495,2.253,328285.325565,4689527.41526,19,T,5
1582848134785620262,516,1582848134782346725,GNSSpuck,42.3390631717,-71.0844664783,2.258,328285.32643,4689527.3945,19,T,5
1582848135765715797,517,1582848135763551950,GNSSpuck,42.3390631867,-71.0844665,2.254,328285.324686,4689527.39621,19,T,5
1582848136782695306,518,1582848136782156944,GNSSpuck,42.339063385,-71.0844664967,2.272,328285.3255,4689527.41822,19,T,5
1582848137771827165,519,1582848137768970012,GNSSpuck,42.3390632983,-71.0844665583,2.273,328285.320184,4689527.40872,19,T,5
1582848138781744828,520,1582848138779719829,GNSSpuck,42.3390632617,-71.0844665683,2.27,328285.31926,4689527.40467,19,T,5
1582848139777558057,521,1582848139776044845,GNSSpuck,42.33906326,-71.0844665183,2.276,328285.323375,4689527.40439,19,T,5
1582848140833324782,522,1582848140831510782,GNSSpuck,42.3390632617,-71.08446654,2.284,328285.321594,4689527.40461,19,T,5
1582848141774641059,523,1582848141774015903,GNSSpuck,42.3390632917,-71.0844665883,2.281,328285.317694,4689527.40804,19,T,5
1582848142780855889,524,1582848142779904603,GNSSpuck,42.33906335,-71.08446657,2.281,328285.319363,4689527.41448,19,T,5
1582848143768766931,525,1582848143767544984,GNSSpuck,42.3390633567,-71.0844665817,2.272,328285.31842,4689527.41525,19,T,5
1582848144780288393,526,1582848144779334306,GNSSpuck,42.339063325,-71.084466585,2.262,328285.31806,4689527.41174,19,T,5
1582848145780356397,527,1582848145780087471,GNSSpuck,42.3390633167,-71.0844665567,2.279,328285.320371,4689527.41076,19,T,5
1582848146773217403,528,1582848146771758794,GNSSpuck,42.3390633133,-71.0844665633,2.282,328285.319813,4689527.4104,19,T,5
1582848147772074353,529,1582848147771774291,GNSSpuck,42.339063315,-71.0844665917,2.277,328285.317483,4689527.41064,19,T,5
1582848148780287765,530,1582848148778649568,GNSSpuck,42.339063125,-71.0844666317,2.298,328285.313671,4689527.38962,19,T,5
1582848149767191194,531,1582848149766115903,GNSSpuck,42.339063075,-71.0844666,2.294,328285.316143,4689527.38401,19,T,5
1582848150777502997,532,1582848150776785850,GNSSpuck,42.3390632083,-71.08446653,2.271,328285.322273,4689527.39867,19,T,5
1582848151764286535,533,1582848151762988328,GNSSpuck,42.339063255,-71.0844665717,2.273,328285.318968,4689527.40394,19,T,5
1582848152781688693,534,1582848152780263662,GNSSpuck,42.3390629,-71.084466575,2.309,328285.317727,4689527.36452,19,T,4
1582848153789503778,535,1582848153788150548,GNSSpuck,42.3390629567,-71.084466555,2.312,328285.319528,4689527.37078,19,T,4
1582848154783850299,536,1582848154782493352,GNSSpuck,42.3390629017,-71.084466535,2.309,328285.321026,4689527.36463,19,T,4
1582848155773086373,537,1582848155771395921,GNSSpuck,42.3390629,-71.08446655,2.305,328285.319786,4689527.36447,19,T,4
1582848156775601388,538,1582848156774754047,GNSSpuck,42.3390629467,-71.084466535,2.311,328285.321149,4689527.36963,19,T,4
1582848157762772479,539,1582848157761229276,GNSSpuck,42.3390633117,-71.084466505,2.278,328285.324614,4689527.4101,19,T,5
1582848158778888792,540,1582848158777247667,GNSSpuck,42.3390633283,-71.0844664883,2.28,328285.326032,4689527.41191,19,T,5
1582848159784350314,541,1582848159782865524,GNSSpuck,42.339062975,-71.0844664783,2.313,328285.325894,4689527.37266,19,T,4
1582848160898790178,542,1582848160895824670,GNSSpuck,42.33906327,-71.0844664833,2.285,328285.326285,4689527.40543,19,T,5
1582848161776489111,543,1582848161776254415,GNSSpuck,42.33906289,-71.08446654,2.309,328285.320583,4689527.36334,19,T,4
1582848162794630051,544,1582848162794320821,GNSSpuck,42.3390632133,-71.084466505,2.285,328285.324346,4689527.39918,19,T,5
1582848163785624830,545,1582848163785296678,GNSSpuck,42.339062865,-71.0844664567,2.311,328285.32738,4689527.3604,19,T,4
1582848164778135408,546,1582848164777679443,GNSSpuck,42.3390629817,-71.08446648,2.325,328285.325775,4689527.3734,19,T,4
1582848165763315769,547,1582848165761859893,GNSSpuck,42.3390629433,-71.084466445,2.319,328285.328554,4689527.36907,19,T,4
1582848166779410042,548,1582848166779180049,GNSSpuck,42.33906295,-71.0844664433,2.315,328285.32871,4689527.36981,19,T,4
1582848167766011332,549,1582848167764106035,GNSSpuck,42.3390629417,-71.0844664417,2.32,328285.328824,4689527.36888,19,T,4
1582848168778629611,550,1582848168777565240,GNSSpuck,42.33906286,-71.0844666517,2.306,328285.311302,4689527.36024,19,T,4
1582848169764198282,551,1582848169762746572,GNSSpuck,42.3390629833,-71.0844664883,2.34,328285.325093,4689527.3736,19,T,4
1582848170790347400,552,1582848170789248228,GNSSpuck,42.339062915,-71.0844665083,2.327,328285.32326,4689527.36606,19,T,4
1582848171825961920,553,1582848171825155019,GNSSpuck,42.339062955,-71.0844664867,2.325,328285.325153,4689527.37045,19,T,4
1582848172797565609,554,1582848172795861244,GNSSpuck,42.3390629267,-71.0844665083,2.328,328285.323291,4689527.36735,19,T,4
1582848173780371051,555,1582848173779242277,GNSSpuck,42.3390628883,-71.0844665817,2.321,328285.317146,4689527.36324,19,T,4
1582848174784132598,556,1582848174782896995,GNSSpuck,42.339062905,-71.084466595,2.319,328285.316093,4689527.36512,19,T,4
1582848175771982060,557,1582848175770731925,GNSSpuck,42.33906287,-71.08446661,2.32,328285.314762,4689527.36126,19,T,4
1582848176835383038,558,1582848176832238912,GNSSpuck,42.3390628983,-71.0844665933,2.322,328285.316212,4689527.36438,19,T,4
1582848177775333727,559,1582848177772532701,GNSSpuck,42.339062885,-71.0844665733,2.322,328285.317823,4689527.36286,19,T,4
1582848178799127126,560,1582848178794539928,GNSSpuck,42.339062895,-71.08446656,2.323,328285.318949,4689527.36394,19,T,4
1582848179778371623,561,1582848179778202772,GNSSpuck,42.3390629317,-71.08446655,2.315,328285.319872,4689527.36799,19,T,4
1582848180783539405,562,1582848180780277252,GNSSpuck,42.3390629683,-71.0844665033,2.325,328285.323817,4689527.37197,19,T,4
1582848181775470769,563,1582848181771104812,GNSSpuck,42.339062985,-71.084466535,2.327,328285.321253,4689527.37388,19,T,4
1582848182782574173,564,1582848182780421257,GNSSpuck,42.3390629467,-71.08446656,2.32,328285.319089,4689527.36968,19,T,4
1582848183771610569,565,1582848183769418001,GNSSpuck,42.3390629367,-71.0844665883,2.306,328285.316728,4689527.36862,19,T,4
1582848184777166042,566,1582848184776695013,GNSSpuck,42.3390629217,-71.0844666483,2.302,328285.311744,4689527.36708,19,T,4
1582848185764808694,567,1582848185760888814,GNSSpuck,42.3390627733,-71.0844666783,2.302,328285.308869,4689527.35067,19,T,4
1582848186801167596,568,1582848186798975229,GNSSpuck,42.339062825,-71.0844666933,2.305,328285.307774,4689527.35644,19,T,4
1582848187775397033,569,1582848187774866342,GNSSpuck,42.3390627567,-71.084466715,2.288,328285.305803,4689527.34889,19,T,4
1582848188787988628,570,1582848188784407615,GNSSpuck,42.3390628633,-71.0844666233,2.304,328285.313645,4689527.36055,19,T,4
1582848189771433569,571,1582848189767689704,GNSSpuck,42.339062855,-71.084466495,2.308,328285.324195,4689527.35937,19,T,4
1582848190784391889,572,1582848190780577421,GNSSpuck,42.339062865,-71.084466505,2.31,328285.323398,4689527.3605,19,T,4
1582848191777774500,573,1582848191772812604,GNSSpuck,42.3390628733,-71.08446651,2.309,328285.323009,4689527.36143,19,T,4
1582848192791263897,574,1582848192787496089,GNSSpuck,42.33906281,-71.084466565,2.303,328285.318305,4689527.35451,19,T,4
1582848193773110973,575,1582848193770624876,GNSSpuck,42.3390628,-71.08446656,2.306,328285.31869,4689527.35339,19,T,4
1582848194785030339,576,1582848194781684637,GNSSpuck,42.339062835,-71.0844665367,2.308,328285.320708,4689527.35723,19,T,4
1582848195779617136,577,1582848195776592969,GNSSpuck,42.339062845,-71.0844664783,2.307,328285.32554,4689527.35822,19,T,4
1582848196793111553,578,1582848196788860321,GNSSpuck,42.339062815,-71.0844664783,2.299,328285.325459,4689527.35489,19,T,4
1582848197791656482,579,1582848197787870407,GNSSpuck,42.3390628667,-71.0844664517,2.308,328285.327796,4689527.36057,19,T,4
1582848198788526794,580,1582848198786047935,GNSSpuck,42.3390628783,-71.0844664567,2.311,328285.327416,4689527.36188,19,T,4
1582848199780677800,581,1582848199777708530,GNSSpuck,42.3390627967,-71.0844665033,2.286,328285.323349,4689527.35291,19,T,4
1582848200791540257,582,1582848200789255619,GNSSpuck,42.339062765,-71.084466505,2.285,328285.323126,4689527.34939,19,T,4
1582848201782011521,583,1582848201779554128,GNSSpuck,42.3390627883,-71.0844664583,2.283,328285.327034,4689527.35189,19,T,4
1582848202779683845,584,1582848202776468276,GNSSpuck,42.3390627633,-71.08446651,2.295,328285.322709,4689527.34922,19,T,4
1582848203783500452,585,1582848203779351472,GNSSpuck,42.3390629117,-71.08446664,2.306,328285.312404,4689527.36595,19,T,4
1582848204784067538,586,1582848204781788825,GNSSpuck,42.339062875,-71.0844666433,2.325,328285.312029,4689527.36189,19,T,4
1582848205779764582,587,1582848205776701688,GNSSpuck,42.3390628833,-71.084466615,2.325,328285.314386,4689527.36275,19,T,4
1582848206794572494,588,1582848206791783571,GNSSpuck,42.33906287,-71.084466615,2.321,328285.31435,4689527.36127,19,T,4
1582848207775150119,589,1582848207772650718,GNSSpuck,42.3390628733,-71.0844666083,2.316,328285.314908,4689527.36163,19,T,4
1582848208790750142,590,1582848208787735223,GNSSpuck,42.3390629017,-71.0844666733,2.326,328285.30963,4689527.36491,19,T,4
1582848209776400986,591,1582848209772201061,GNSSpuck,42.3390628983,-71.08446667,2.331,328285.309896,4689527.36453,19,T,4
1582848210784950476,592,1582848210782248973,GNSSpuck,42.3390628467,-71.084466705,2.292,328285.306872,4689527.35887,19,T,4
1582848211775456558,593,1582848211771159410,GNSSpuck,42.3390627567,-71.0844665133,2.307,328285.322417,4689527.34848,19,T,4
1582848212830259889,594,1582848212827030181,GNSSpuck,42.3390628233,-71.0844665217,2.307,328285.321912,4689527.3559,19,T,4
1582848213776118537,595,1582848213774429321,GNSSpuck,42.3390628283,-71.0844665383,2.3,328285.320552,4689527.35649,19,T,4
1582848214785857765,596,1582848214785364389,GNSSpuck,42.339062775,-71.0844665233,2.308,328285.321643,4689527.35054,19,T,4
1582848215781407152,597,1582848215777975559,GNSSpuck,42.339062765,-71.0844665,2.304,328285.323538,4689527.34938,19,T,4
1582848216791186097,598,1582848216790707826,GNSSpuck,42.3390628067,-71.0844664783,2.317,328285.325436,4689527.35397,19,T,4
1582848217779903725,599,1582848217777510881,GNSSpuck,42.3390628167,-71.0844664817,2.307,328285.325189,4689527.35508,19,T,4
1582848218788692739,600,1582848218785375118,GNSSpuck,42.3390628233,-71.084466465,2.313,328285.32658,4689527.35579,19,T,4
1582848219775103552,601,1582848219772682428,GNSSpuck,42.339062825,-71.0844664767,2.3,328285.325623,4689527.356,19,T,4
1582848220781054524,602,1582848220780590295,GNSSpuck,42.3390627967,-71.0844665117,2.291,328285.322663,4689527.35292,19,T,4
1582848221776006646,603,1582848221772587776,GNSSpuck,42.3390628067,-71.0844664983,2.301,328285.323788,4689527.35401,19,T,4
1582848222827928125,604,1582848222825447797,GNSSpuck,42.3390628417,-71.0844665233,2.291,328285.321824,4689527.35794,19,T,4
1582848223768493225,605,1582848223765148639,GNSSpuck,42.3390628767,-71.08446653,2.296,328285.32137,4689527.36184,19,T,4
1582848224781476798,606,1582848224779037237,GNSSpuck,42.3390629083,-71.08446651,2.299,328285.323104,4689527.36532,19,T,4
1582848225773587041,607,1582848225770290613,GNSSpuck,42.339062925,-71.08446651,2.296,328285.323149,4689527.36717,19,T,4
1582848226783939389,608,1582848226781636238,GNSSpuck,42.339062935,-71.0844665133,2.295,328285.322902,4689527.36829,19,T,4
1582848227775497192,609,1582848227772208690,GNSSpuck,42.33906308,-71.0844666183,2.29,328285.314647,4689527.3846,19,T,5
1582848228787900555,610,1582848228784188270,GNSSpuck,42.3390631583,-71.084466625,2.297,328285.314311,4689527.39331,19,T,5
1582848229780508329,611,1582848229778272151,GNSSpuck,42.3390631417,-71.08446663,2.301,328285.313853,4689527.39147,19,T,5
1582848230786910273,612,1582848230783710718,GNSSpuck,42.3390628717,-71.0844666067,2.311,328285.315041,4689527.36144,19,T,4
1582848231785016974,613,1582848231782790422,GNSSpuck,42.3390628867,-71.0844666117,2.312,328285.31467,4689527.36312,19,T,4
1582848232830554941,614,1582848232828045129,GNSSpuck,42.33906317,-71.0844665167,2.287,328285.323267,4689527.39439,19,T,5
